image_file,species,subset,class
dryopteris filix-mas (l.) schott/1441299670058Joobx0FXCobfiOgg.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299568184e9B584eamzvntE3O.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441296734109Xo0V3IhE0JraAbYk.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299993076XDFkRFJOw48G4WHL.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299302586lVkREXDbe8JvoMby.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441301417550KcP1Yrg4HKop20wr.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299723209rsm3pBsNgpjB9gBY.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298956829ztWPuovUGwJljxcl.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994058185q3jVvPLHGD0932e.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299724546uzGXF2kKrqHdoja0.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299575544FMnH2A7JZbhMabbo.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299433981Z1WzdhVOAJg9xVuK.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299767613FgzDpDvWxKdohN2v.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299676468rpe50Uz6eaSl4M9E.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299586445BGIQUAUBCLjdirwT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299976588WPMhOmcc4TRLVsE3.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299640016aF9wWg18abizthre.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299201865S7FYR4YmIw0TGHCj.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412995646719g2CSYTDvYnyNMtz.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441300026083HHz8T2HrdranrpA6.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299639746tOPXPTuAYXYrOFFO.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412999755481u9ViSKx0rLFMGdt.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299180255zaWnxEayBR67jl0z.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299247426YrrlTEZbjtiUV88I.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299157620LkhNK23D1tbMontl.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299568022PxbXtEKE6PgdtoPJ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299598133g44EvS4NbYGphQ8U.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299569032AUTnDkaYoIQjaVQh.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299638631CwjThVNDBt7xrXSz.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299670630bSKBPR5I6OqrZRZf.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299574580kUh3QDxRiHZMIYLf.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299158005wQ267SnIIItD8Upz.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299671550DDKrigr6kdNqPE38.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299670775n4NzWaBKqTQPLiq5.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299202086xBgum5UXJrJYvTUu.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441296734266MHTGXene1C6i5AA7.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298946496M24TZ6X2pWAAsagD.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299976702Fhnlkdmmb9d1ghxr.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441298926251Wl9EQ8Cj2rgpLl6a.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299597977Yv6sS8AwrehltKjs.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299640782EesRYQkwYJI4yKGD.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299483405Gs4Knvd5lKBmGcJH.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996721277WQuU30SB6IXEYE8.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412997676516eE5cASZ7olDSOIA.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299586577XY4Oxj7Kl5qg7Jhc.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299671573io4esqWfQCiPtzOq.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/144129964024349eNV4UkqFPP3PSf.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996704992rl29pkYSB596bwT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299912964M0xiXbT2NDE8fMBQ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299718747CLsXXgvycKibKdmG.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299671092Kfmgit1Krzl9FUOd.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298948136KIEfz8i9GeSQMVSr.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299504076bKqEvt0MENKUBZdL.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299744001RacKcrc7jAAiWj9W.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299179418yA5xJvozrpjQWxHO.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299670267Y2lFQRURvZEsYdjD.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412997444863YxYz6yEL6iLrMLt.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299773375uDqyir59wSN3VLcB.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299675525U4uJ4VSCwbdLIAnN.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299574804dxtFBF9pXcrbiWB5.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299773609XaiafhW2LJGfwRmc.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299674024xOIstks1XgWOfjOn.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299637913vxGGyU9sWQ29LCLI.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299639455OnFc5OTKvv8HizIK.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441300026670iK0MOymdovrrpwgZ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299857117M5EtpqbeLHxKkcJ2.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299429655Sd219eP4HPWDtOZI.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298925248HtX1pvaDR0gs4Tct.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299586198miXX2jyHBiibHgWx.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298926096sMhEtB0d5h8J13aq.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299609305NPIWnVma5Kh30cP2.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299616142mTTcEWPoGdbcG1WT.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441296753423t3Qd8FpEp9rpeegU.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299483078PvKKW23njICWFaJf.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299722976hsY9Is4cqI9F3Bm5.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/144129963924251EWkK0BrrMkod87.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299641760M4GtRVcfTYZ7BB9i.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299912800aky0PsEm9hdXnQk2.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299723078rSoWCgv2sgc6PB1B.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299718690mpL9Mb2ofFcYpyOD.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994057497lQxo5H4iDyOMZDv.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299671114V8RGXyHv0wNVxUtk.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299410467fJN6uVIoVvdO73Un.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412995691118QNmE67nf72pXsA3.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299794277KWnNTeDmlUNf8kwJ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299795081yjcElk4lr3G6jSLn.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994049155gc43cVV7r3yYt6c.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299723761RCyAqnFA6LmZZBUu.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/14412996407287BqNGxrpmGOCuZbB.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996352341mlG5aXhVMc0Gptm.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299598238JxiEIP26joLIf1KD.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299744972o7RyLJ6UY5gCdZas.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441306439808An0j7XKMthswhECg.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299610578hFyVbb8a3tDx3hAt.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299405404ankKwgFrVTHwPtvM.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299767053TmT6DbE8THjnXQN5.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299616404MY7FqcVsUgawvELS.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299410803pVgPqFokoeKaBHEb.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299724247xETfwWABtEPQejMH.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994300597XwvLIab0WeQojjA.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994106857cdearKc6f3EJAFz.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299405855ttZFacYrlKmApT5P.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441300026651sDaVo2Z5yNIGvkPY.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299768707GzgkXWhiW3rC8OWY.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412989751039KiEtlcJwlUiTovS.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996541506apO84x2GyRPiDsZ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299315658hnpT3CIbd39nBd25.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299568888EFEaFGjLK3UpGojc.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299641897GKfbxv3eWZansI0s.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299720890hRY2A4fBCX2Gup6o.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299567965Io26jRnp0ov9aVEQ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299598017ccoZOW4XtQlnyOAE.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994834241QiZn0dT96YhjQsz.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441296760285rNUMgH4WbM8YYugi.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299405222JBiSoUWBTuswr2tT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299639818WuSg6JDgMIp3p9Xl.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299767848tK0KO4kwBic6dH2H.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996710147ZhoYofZEEenYJ8Y.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299670951RED8g33hQgxEACYS.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299719690j7FJXK0GS6nHlQjl.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299773422Dazvnd0r8YRkj9tT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441301433803vsZsXfqw5imMk52g.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299795474FOG1gEVafCqPGeQ2.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299641165TgBFHvo2GJjV9I68.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299657860sQ5PmVkRIZMGKfuA.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299745887XWEEpYN5u9ZA028f.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299609129o2Nm5qtmls7aoVcV.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299315847LYfJD3NZY7ny3T1N.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299547670kYsRxKtRgcHPGW5q.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299201771XeY6KFZMIfdswATy.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299639854hYbAaWJA8B04kT2H.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299610867lGRsDK9yOxsnntoT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299766691D8v0EQzCv0mpKWFO.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299672442eDE09ZSMq4vzweTb.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299574692QfzVhf8XhDVvKOOe.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441300286066AoPk7Yw7BJ3pQQH0.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299610465PhRgsIrY6J9VLkgw.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299673910GWrWnWbp3PM41x7A.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299611033ptBmGsKJkxicnZMd.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298956780YVinoUf6shpz76bG.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441300026884k5mj2mjjqe1p2CPA.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/14412995859664dGCV4E6IJC7iAGg.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412992252106b1sq3HrYlZdxsSt.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299504912kDKwQEsKUSWCkR94.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441301932908eXk6yhc3VDkaUZrY.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299483369pKlWxbcyUwzFwvOf.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412999767584Unro6OpcCzNODJs.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412992254567nfihSbQuG6eAXdG.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299610222yEmoIYD3LbWmLHJM.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299640602JlBglz5Co6CcnOhI.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412994105665oFx3yttHFHpgcd2.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299745677aUI6ySe2YSSWkiZb.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299745998udJ9wb4FqgzQzmIP.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299609810FPEBM1m8xiCN3BM1.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/14412997681786JXYbpE7i6AlenVT.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/14412999129847KAtmq35YstvyO2G.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299795355FU5mdvcV9q6X1Tw4.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412997687262MtRqAVujLU1H0Tr.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299315584OMbatmoNL4NHO9FC.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996539470rAfO8R78ZBWlLZn.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412999123457EA2ea8nz92o2y4K.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299676389x0btYIe2gpKjQDWs.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299575852Il9iSHDILBTSyw0j.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441298957235jioHixmhZvB9J9Ug.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299640299TFfZVPkEtFIXnAeQ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299744915wK26QU6YFMy1zckr.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299773196bBeJZuDBNpHjaaD7.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441298956582jC3u9btggYvxgZAi.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299639494xVMHjuFMzh7ALGFF.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299723171b4rCQta8EPTyzxsi.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299773395c3a1RtsjfMZvLJnT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299795713zfhUCWQMQeWg9Q90.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299619861v5D9Y9pGYS5qMDhS.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299586324W9HmSGY42bhc5Dlk.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299609829HrLNKH8ZHybWIiHZ.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299575020kT3qUkQ1uXg9JLPr.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299975733UE1rspzI6xFIWq3g.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441296752684yF7tw1JdTJEzNYXa.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299745282qZQlLtpp4gfi7AN4.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299794783CjQYhW3vPr0ndwki.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412967529741ndsOpCDD8R4RvTq.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299976408F3fPsZCasJqvolit.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299724690lvz5LYouS9wf2HMf.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299675001MqYN8k9ISA4YSFT5.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299202068mIkV1yOiUJWgxnKH.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299505118VeuSzX67OkyQjjSn.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299767485ft0oIfhH2TjQndZo.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412997957341OrxfVCbhGoZHgTT.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/14412996097388RuLxqXdcMoBaj7w.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441296817899aQiN8D7QbYLmdume.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299433621dLZV78rivyy4MLSm.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299482418hrkjt8wMyZQmFivx.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299225019BXE0wzbICclsziTx.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299893200Dc9oRjivaDcntS34.jpg,dryopteris filix-mas (l.) schott,valid,0
dryopteris filix-mas (l.) schott/1441299767163xPNWDVp3S7nfqZoX.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299483388NYfGiSvKKX2vMPB5.jpg,dryopteris filix-mas (l.) schott,train,0
dryopteris filix-mas (l.) schott/1441299597996wfF8ftdZAuJZfeWD.jpg,dryopteris filix-mas (l.) schott,train,0
